Title,Price,Review
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,Excelente me gusta mucho
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,I was excited to get this wallet because it is great when I cruise and don’t want to carry a purse or other bag. The problem is it EASILY detaches from the phone. I almost lost it at one point. Not a good thing since anything you would put in the wallet would be very inconvenient if lost.
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,"It does exactly what I want it to do. Stays on my mag-safe phone case and holds three cards easily. Keeping cash in it is a little annoying as its hard to get out, but overall it works great."
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,This is the absolute best wallet / material!!! I love apple fine woven!!!!!
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,"The wallet is very different and stands out for its unique color. Texture is fantastic, its magnetic inside works fantastically and is slick when attached to a phone. Enough room for 3 cards which is more than enough for me.
However, I hope if it ever gets lost, the find my works well like it is working now.
Great purchase PERIOD!"
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,It is very disappointing that this wallet will not connect with my iPhone 12 Find My capability.
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,"This wallet is absolutely beautiful! It looks amazing on my iPhone 15 Pro. It holds 3 cards, which is enough for me. Having the wallet is so convenient and much easier than carrying a big wallet with me. I love the Taupe color; it is a neutral color that goes with most iPhone colors and cases. You will love it!"
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,Excellent seller. Would do business again.
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,"As someone who has lost their wallet more than once, this is a great product. It’s light weight and the magnet is strong enough to stay on my magnetic dash holder."
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,Super functional and shows the location in Find My devices. Pretty neat tech from Apple!
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,This material feels cheap in comparison to the leather of previous products. I’ll keep it since I need a wallet and I like the MagSafe and Find My feature.
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,After only using for a week the material is falling apart. Good magnetic connection to phone but experience with quality not as good as expected.
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,Showing the sign of scratches and easily attracts dust which cant be cleaned
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,"I bought this for my son, 16yo. Almost lost this twice. Could be the case he has but I would think Apple products should be compatible. Not worth the money. Would not buy again."
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,"Esto es una maravilla, recomiendo utilizar un protector de celular compatible con la tecnología debido a que con cualquier otro protector de celular la billetera se despega fácilmente, mi protector es compatible y es exageradamente bueno, incluso en un día con bastante movimiento."
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,"Todo lo que es Apple es muy confiable. Me encanta. No sabía que se podía rastrear, en caso que se quede en algún lugar"
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,"The fabric is soft, not hard to get my cards out. I only have three in there usually! Works great with the MagSafe and goes on find my on my iPhone! Let’s me know everytime it’s been disconnected and where"
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,"This wallet is very convenient! I'm cashless, so I usually only need my credit card and ID. This wallet makes it so easy to bring those items with me. The woven material is high quality, and I can see this lasting a while."
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,I’ve been using my Apple Wallet for about 3 weeks now and I absolutely love it. Only holds 3 cards so if you’re good with that you won’t be disappointed.
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,"To save cost and respect the environment, I ordered this item in ""Used - Like New"" condition, described by Amazon as ""Looks and functions as if it were new. Item will come in original packaging.""

Unfortunately, the MagSafe wallet I received had already been paired with another user's Apple account. It was in good condition, but it could not be paired with my device. I contact Apple Support: they are unable to reset ownership of this item."
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,Lo compré de segunda mano y vino en calidad excelente funciona con buscar de Apple
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,Very durable and way better than the leather version Apple makes.
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,MUY BUENA
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,You most likely don’t need it. Its is useful but its features are gimmicks
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,"The magnet seems to be strong enough, but it’s very stiff, which makes it very difficult to remove cards once you put them in. You almost need tweezers to get cards out. Not sure I’ll really use it."
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,"I just want to start by saying that I truly am a very loyal Apple fan. I never hesitate to spend the extra money for Apple brand products. That being said, I was so excited to receive this new MagSafe wallet to use with my pink iPhone 15. I have had the black leather MagSafe wallet for over a year but maroon is my favorite color so I wanted to love this new wallet. IT IS HORRIBLE. This new fine woven material is horrific. I have no idea why Apple would have discontinued the leather option (make it vegan leather!!!) and I have no idea how in the world Apple approved the sale of this item that is so clearly lacking in quality. I am so glad I didn’t get the matching phone case.

These photos are after about three weeks of use. I take such good care of my things and sit at a desk all day… I swear I am not a dirty person, yet this is what the wallet is left looking like. I am so disappointed in Apple. I really wanted to like this wallet, mostly because of its Find My capability. Unfortunately I missed the return window so I’m stuck with it.

From someone who will always tell you to get the Apple product…. DO NOT SPEND YOUR MONEY ON THIS."
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,Todo muy bien gracias.
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,"This one is Dorset work but I goes to Apple Store and they change it to me without any problem.
I definitely recommend this wallet."
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,"For a hard disk of this caliber and price, they could have at least added a 1ft Thunderbolt cable, instead of the current 6-inch length."
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,"This is what it looks like after 30 days of normal use.

I think it kinda looks cool, got that aged, raggedy, worn look.

However the magnet is weak (compared to the leather iteration) and it's really heavy for what it is.

I have the 2nd generation leather one (with find my), and the quality is night and day. They are both premium, Apple quality feel. But it's just that fine woven material itself really cheapens this thing. I'd buy for maybe $20."
Apple iPhone FineWoven Wallet with MagSafe - Taupe,46,"The magnet isn’t that strong. Good thing it has a disconnected notification, bc one small drop and that thing is flying off."
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"I hate cases. Love to go comando with my phones because the design is so beautiful. But sometimes you need protection when going rough 😏😂
This is the best transparent case hands down, because it will NEVER gonna go yellow or cloudy.

I have tried top brands, more expensive cases, but every one gets yellow with time. Apple’s don’t.

I have try to avoid transparent cases for this reason, just a fee months of good looking and then the yellowing makes it look cheap and ugly. Not Apple’s.

Make yourself a favor. Get this one!"
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"I bought this as an open-box item but it was perfectly brand new, with no flaws whatsoever. I bought it for half the price of a new case. The texture and grip this phone case has beats any other case out there for the iPhone, in my opinion. I bought the Evergreen color for this case. Apple does it right with their silicone cases, it’s hard to think there’s any better than this case out there, so you can’t go wrong."
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,So far so good. But its only been a couple of weeks. I'm used to a Defender system because I'm hard on phones. But trying new things and a new Os. I'll let you know if my phone breaks.
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,No slippage with a slim profile. Its protective borders around the screen are roughly 1mm to 1.5mm. Enjoy to protector the screen from face down drops without being a hindrance to single handed grasping. The raised edge surround the camera lens are perfectly fitted just above the camera as not impede taking photos or videos in any way but still protective enough to prevent scratches/cracks. Pretty pleased so far. Smokey grey color looks great against the black titanium iPhone colorway.
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"To each their own, but I personally don't understand where the hate comes from with these cases. I haven't had it for too long, but most of the complaints I see here have to do with the feel, which I happen to like a lot. I've owned Apple's leather and silicone cases before, and I actually prefer the feel of this one over both of those. The back of the case with the finewoven material is suede-like to the touch, while the sides are grippy and feel pretty thick. The whole case feels quite sturdy and luxe in the hand. It also has much less give to it than Apple's silicone cases do, and feels generally thicker overall to me than their leather cases did. Since the finewoven backing is technically made of fabric, I can see how I could get stained easily by spills, lotions, etc., but a little soap and water would remediate this."
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,Case fits perfectly & the clay color goes amazing with the natural titanium 15 pro max. Buttons are clicky and responsive. MagSafe magnet is strong and responsive. I have no idea why these cases get so much hate… they look great and perform!
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,The case is nice and fits the phone perfect. The only problem was the buttons are too hard and you need to press very hard. I had to returned it for that reason.
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"Its a nice case, one of my favorite ones I have owned. I take really good care of my phone/case but not even a year later I had a small nic on the case that eventually started spreading and the silicone started to peel off quite rapidly and it was simply from pulling the phone in and our of my pocket.

Good at first, but did not hold up for even a year, and for the price that kind of sucks."
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"Quality is very good ,colour super English but little slippery from hand"
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,I drop my phone all the time and this one has not even made a scratch it’s feels nice in your hands and the color stays clean the buttons aren’t hard to push either ease of use is amazing and the clarity is also amzong
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"With all the bad reviews and hate this case has gotten online, I waited for a bit but eventually knew I had to try it out for myself so i got the Pacific Blue version. The color is a little darker than I was expecting but still really nice. I think this case is a good substitute for the leather case as it feels premium to me, i like the soft material on the back and the side material is also great, it feels nice and is very comfortable to hold onto. The buttons are perfect, of course, as you would expect from an apple case. As far as durability, I have had this case for about 6 weeks and it is holding up quite well. There is a slight impression from the MagSafe charger, which is expected and the fine woven material looks a bit worn but not bad at all and not a single scratch to be seen. Maybe I do tend to baby my phone whether there is a case or not so that no doubt has something to do with it. I like how slim it is and it feels completely natural on the phone to where it almost seems like an extension of it instead of something surrounding it like a plastic case often feels (to me anyway). I also got it on sale, not a huge savings but it made it seem worth it to me. I’m even tempted to get another one in a different color because I had a hard time deciding which one to go for…Personally, I like this better than the leather cases just because the leather always felt sticky to me after a couple of days of use and this one still feels nice after only 6 weeks. Time will tell if it continues to perform at the level it has so far. It does also attract dust occasionally, but it wipes off easily enough so its not rally an issue. I recommend this case as long as you are like me and are extremely cautious with your iPhone anyway as it is a slim case and will provide only limited protection if dropped. Still, very happy with this case!"
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,I fell in love with the apple cases and struggled to find the yellow one for my phone in stores. I finally did on here and love it so much! Went right on and fits well with the camera protectors.
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"More like grey than brown IMO, and it works great with titanium blue, you might as well check at Apple store in person before making purchase decision."
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"Apple quality silicone case, love the color. Good protection for phone however I do take care of my phone. It will stick in your pockets because of the silicone, I consider that added protection against the phone accidentally falling out of a pocket but sometimes."
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"Adorable color, Apple product so you know it does the job and is sleek and attractive. I have two of these cases in different colors for different occasions. Got it on Amazon cheaper than Apple directly which is always great!"
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,when dropped rubber does split but it’s a case for a reason
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,I love this case. Great apple quality and the color is so vibrant. It fits my iPhone promax 15 beautifully. Buy it.
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,Me agradó mucho
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,Genuine product and color coral is as pictured
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,Case has held up well. Easy to hold. Minimalistic. high quality. Not much to really say!
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"There is a review saying it’s fake because there is no animation, but the silicone cases do not show animation when you’re on your Home Screen. When I put it on and my phone was off and I got the animation and they do make a sound tho if your ringer is on. This is def authentic and such good quality I love the color too!!"
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,I love Apple silicone cases
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"Excellent fit, Good quality I would definitely recommend this"
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,Love how it feels
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,The case feels great in the hand but it wont hold that softness for long. I also bought it used from the Amazon Warehouse but it came with the silicon peeling off so that was disappointing as well.
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,Queda la marca del cargador inalámbrico MagSafe
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,Great color. Simple. And protects my phone.
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"Great feel, great color."
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"Before I load my gripes with this product I would like to say it is a very clean and appealing case. I do however, have a couple of concerns with the quality of the case but it is to be expected when you’re paying for the brand rather than quality. I dropped this phone case from about knee height onto my hardwood floor and I came to realized that it split where it had fallen. Outside on rocks would have made sense to me but hardwood floors do not strike me as something that could split the silicone like that. The case itself is smooth enough to feel nice in the hands but offers enough grip to still sit firmly in your palm. It isn’t like cheaper silicone case where they are either sliding on any surface or sticking to any surface. Overall the case looks nice, I am a little disappointed about the durability but it does cover the entirety of the phone well. It does not add much weight or bulk to the phone either."
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,This thing slipped out of my hand while literally taking it out of its packaging. The phone is surprisingly difficult to manage when you're constantly worried about dropping it. Sent it back immediately.
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,This is the second MagSafe clear case I have purchased from Amazon (First was for 13 Pro Max and now for the 15 Pro Max) during the Black Friday sales. Each one has had a rainbow effect between the phone and protector that drives me crazy. Really thought it would be different this time around but I guess it is just par for the course with these clear cases. I really like the MagSafe image on the back and the main reason I keep purchasing. Don't think I will for any new devices I upgrade to. I have learned my lesson. It is slippery to hold as others have stated and can crack when removing from phone. Thankfully I also purchased an Apple Silicone case at sale price because the clear one quickly came off and stored back in the box.
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"This phone case is very cute! I like the color and feel! However, I have only had it for a month and it already is peeling and chipping."
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"This case is great. It looks and feels super premium, and I don't think there's anything I'd change."
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"when i first bought this case i was sent a dirty case meant for another phone in the same packaging, not sure why, so be aware of that. (the reason for the -1 star) but amazon quickly fixed the mistake and 5 days later i had the right case. i agree with some of the reviews that this case is slippery when i first put this case on my phone i was worried i would drop it, its almost silky? if that makes sense. but after having it for 2 weeks on my phone it doesnt slip out of my hand and i like the aesthetic. it does add a bit of weight. i havent tested the magsafe yet as i bought it for an option not necessity."
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,great color. Love it!
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"I have gotten apple leather cases every year for the last 5+ years…. so I was a bit sad to see it go this year.

Being that Apple knows they had to put out a good replacement, I was hopeful this would be a good replacement. Unfortunately, it is not.

Overall it doesn’t have the same premium look and feel. The fabric is very thin and slippery, but a bit rough at the same time. It’s hard to explain but the feel of the case is just a miss.

And there’s the durability concerns.. The fabric has been shown to scratch and stain very easily. Questionable design decisions here from apple. The sides of the case is actually the best part. They did seem to make the sides more durable but if it were to ever rip, it would look very badly.

Overall, the case falls far short of its predecessor.

The leather case got better with age …. this case will become a mess very quickly if you’re not very easy on your phone. Keys in a pocket with this case or just throwing it in a pocketbook would not end well.

Update: I used the case for 5 days and have noticed a ring around the MagSafe area from just a few mag safe charges, a random stain by the power button , several visible scratches and decided it’s not the case for me.

For the price, it’s not worth it. If the case was $30-40 I’d keep it for random occasions where I wanted a classy blue case lol . What a bummer 👎"
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,This is a great case made by Apple. The silicone is grippy and very nice to hold in my hands. Plus it has withstood months of use and it hasn't broken at all. The bump covering the cameras is just the right height that it will protect them if dropped. Although I will have to admit I had a similar silicone case for my iPhone 13 and with about a year or so of use the case started to fall apart from being dropped a few times. While this hasn't happened yet to me specifically with this case I did have to buy another one for my iPhone 13. So just keep that in mind if you ware looking for a case that will last you forever unfortunately this isn't the one you want. But I would say that it is worth the money and I really enjoy the bright colors to help my phone stand out from the rest.
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"Storm blue - This case is buttery smooth, and though the grip was a little slippery at first, it’s getting better with time. I really like how the bottom is designed also -it’s super soft and there are no sharp cut outs to aggravate your pinky while holding the phone. The fit is perfect and the phone snaps right into place. I can’t speak for its ability to protect, though the edges are slightly raised and it seems protective for a slender design. Love the stormy blue color also - very sleek on my black titanium 15 PM.
PS. I will add that I also purchased the color in Cypress. The color ended up being way darker in person than how it appeared online. Still a great color IMO, but I did end up returning it and sticking with the blue."
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,Just received my case and was very disappointed that the case was such a dark green that it appears black.
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,The case looks amazing - but is loose and creaks as I use my phone. There is a lot of play around the bottom corners.
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,Buying an apple product was important to my child for her phone case. Within a week the case had a tear in it at the top of the case. It was not very durable. The case is pretty but do not take the case off and on. It seems like it might tear again. Would not recommend.
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"Fits good, allows charging."
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"I like the feel of the material and how well the case protects my phone. This might be my favorite iPhone case from Apple so far. I love the dark green color, and I'd def try different colors next time."
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,It is ok with no outstanding qualities. There is other choices of vendor other than Apple which could be cheaper or more expensive.
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"The silicone case is not built to last. While I like the touch, I have to replace the case 1-2 times during a one year ownership cycle. Highly annoying for such an expensive case."
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,I am so very happy with this case. It fits my iPhone 15 pro max perfectly. It is soft to the touch but durable. Works great with my MagSafe charger. I liked it so much I also purchased it in blue as well.
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"I’ve used this case for all of my Apple iPhones. I had this exact case on for about 7 months, and then I dropped my phone on the sidewalk. Thankfully, my phone was 100% in tact, and the case chipped just in the corner. Although the case chipped, it saved my phone from any damage."
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,It worked great but big drops will chip the case i knew that buying it so thats my fault but if youre just looking for a pretty color case then yeah its perfect😂
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"This case I have had for a few months now and I miss the old leather cases, it was between this one and Nomad and Bullstrap and I chose this one first and it wore horribly replaced within 3 months! Look else where for your case."
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,Fits great. Couldn't find it at the Apple Store so the was amazing.
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"Love the light blue color,feels comfortable in hands. Good grip and it saves your phone from accidents like hitting the floor!"
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,It looks more navy blue than black
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"When it comes down to it, you know what you will get from a company like Apple! And even the silicone cases are no different. I have tried many other silicone cases and non even come close to how Apple’s feel and look. They feel so soft and silky, and look so nice and so damn expensive! Lol! And honestly they are kinda expensive so that is true.
You need to take care of it as you would your iPhone. Just cause it’s a case doesn’t mean you can be rough and it will stay looking good. Everyone says look at this my case is peeling and scratched. But do they tell you how it got that way? Maybe by being rough and no caring too much about it. You take care of it and it will take care of you!
Protection wise, it’s not gonna be great for that! If you want protection then go with a company that makes protective cases! If you want something that looks just as good as your iPhone then go with this case! You won’t be disappointed!"
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"I got used to getting the leather apple cases every time I would get a new phone and when they stopped making them I was bummed. I had no interest in the cloth ones they replaced the leather with. This case is really nice to the touch and has good grip, my only real worry is staining the silicone but so far it has held up good to all kinds of stuff with no noticeable stains or damage."
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,have a nice life
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,Great phone case! But with in a couple months it has started to peel on the bottom not a lot but has peeled just a little.
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"The color is mice, but the case it's self did not really protect the phone well."
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"This is another excellent Apple product. I have had several of the Apple Silicon cases, and I think they are just about the best, particularly for magnet strength and protection. I have only had the case for about a week or so but unfortunately have already dropped the phone three times, the amount of the drop was about 2 to 4 feet each time and the case protected the phone perfectly. No scratches no breaks no cracks anywhere on the phone due to the stability and the sturdiness of the case. The color of the case is exactly as in the picture, and this green is one of my favorites. I do have to say that when the iPhone 15 was released, I also bought one of their new cases that replaced the leather. If you have read the reviews on that case, you will understand why it had to be returned to Apple. It was very flimsy, construction and easily showed all marks and scratches , so stick with the hard or the silicone cases and you will do fine. This case has no problems with the magnet, and is very smooth to the touch as all silicone is."
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"Fits perfectly, doesn’t scratch the iPhone, has small bump to protect front glass too.
And easy to clean when used for some time."
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"This silicone case was an absolute steal. I bought it used on here and there are no blemishes or issues with it. And I’m pretty sure it was half the normal price. This is the way! If you haven’t used one of these cases before, they are very high quality and fit like a glove on your iPhone. It’s an Apple product for an Apple product. It makes a lot of sense. The MagSafe is fully compatible as you’d think and the camera lens on my Pro Max is protected. Love it!!"
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"I really wanted to like this phone case by Apple. I’m a little sore they did away with the leather option as that was my preferred case. This fine woven material felt slick in my hands, that might be because it’s winter and I work in construction, along with constant hand washing my hands are on the dry side. Even the plastic edges are slick. I bought a used case in a “like new” state, yet there was a spot on the back that I could live with, but I just couldn’t get over how slick it felt in my hands or how brittle the material felt. I will be using the Apple silicon alternative as that one feels a lot more grippier and I believe it to take an impact better."
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"Not saying you’re wrong if you don’t like this case, but the massive hate it has received has been ridiculously overblown. I suspect some people are just upset that it’s not leather or a leather substitute, which I can understand. Apple’s leather products were very good. But at the scale at which they operate, it makes sense as an environmental thing. Leather is made of cows. This stuff is made of plants. I think it feels nice. The scratches it shows fade over a day or two. See if you like how it feels."
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"This is my all time favorite case !! I’ve had iphones for 12 years and nothing comes close to the elegance of this phone case!!! Yes it gets dirty , but clean it with a small amount of laundry detergent and some warm water , and it’ll look like new!"
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"It's expensive for what it is, but it's easy to grab (not slippery) and maintains the low profile of the phone. I.e. doesn't add much thickness.

I used to drop my iPhone 14 in a hard clear plastic case all the time, but haven't even had a close call with this case. Nice that there isn't a big ugly mag-safe ring on the back. Makes the look of the phone much more elegant. Still works great with mag safe chargers though.

Just wish it wasn't so expensive."
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"First thing’s first: this case won’t dry your hands out. I’ve used silicone cases in the past that would leave my hands dried and pruny, but this one hasn’t yet. The material is extremely grippy, which is great while walking around or using the device in risky places (but makes sliding the phone into my jeans pocket a bit of a challenge). I have the Natural Titanium device, and the Clay color works extremely well with the camera hump’s color. In typical Apple fashion, it’s more expensive than a silicone case you could find from competitors, but also in typical Apple fashion it’s extremely well made and has an aesthetic design."
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"Serves its purpose, holds up well, excellent quality."
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,Excellent
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"Honestly, so many people are hating on these fine woven cases, but the taupe looks soooo good with the natural titanium.

I think the biggest concern is the case staining easily, so you really have to be careful with it while eating. I was able to wipe off some small blemishes with a microfiber cloth and cool water.

I gave this four stars because I worry about the durability of the case, which is a problem considering the expensive price point."
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,It’s very nice but I asked for a 15+ not a 15 Pro Max
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,I like Apple Silicone cases however I was a little disappoint because the color is much more muted than in the picture. I was expecting a sky blue type of color and its more like a sky blue with grey mixed in. Im gonna keep it though.
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,Great fit and loved the color. Durable and great value for your money. Will definitely purchase again.
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,I have had many iPhone cases over the years. One thing that bothers me is how quickly one can be dinged or scratched and that mark is left there forever and a day. Instant aging. This case hasn’t done that and I’ve had it for a month or so now. Yippidy doo dah.
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,Best phone case I’ve ever owned. So cute and protective
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"very pleased with this case, i had the black woven one for the last year and decided to get the forest green color. Its a gorgeous deep green color. I cant understand all the negative reviews, it really gorgeous!"
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,Love this case. Feels very nice in the hand. Great color.
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"This means if you’re the kind of person that touches your phone while your hands are oily, greasy, or visibly dirty, then you can expect the case to become stained very quickly. If you’re the type to just toss your phone into your bag with whatever else is in there, then yeah the case will get scratches. It’s a no brainer. However, from the standpoint of grip, aesthetics, and the security of your magsafe wallet in terms of it slipping off the phone (especially if you use the swede-like Apple wallets), this is by far Apple’s best case to date, period!"
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,"There is not a lot to say about this, its an Apple designed Silicone case made for the 15 Pro Max. Has mag safe in the case so that you can easily charge and use accessories. I have had it since launch, and I never drop my phone, but the case has a small tear in the silicone, not enough to expose the iphone, but it was weird to see. After a while the case does get oily feeling, so was a bit weird to get used to holding the silicone case. Definitely does the job, the camera ring is high enough for camera protection, has a lip around the edge for screen protection, if you love apple products then this is a fine case to get for your iphone."
Apple iPhone 15 Pro Max Silicone Case with MagSafe - Orange Sorbet,28,Top reasons I bought; case allows your finger to flip up right from the bottom because there is no lip on the middle bottom. Great slim case and plastic quality. Bottom negative details that should not occur are; too hard to push buttons (!) and Slippery case.
